Wall time,Step,Value,Value
1702130840,745423,967.7243652,240
1702130859,746383,958.6419678,240
1702130878,747343,956.6314087,240
1702130897,748303,950.7047119,240
1702130916,749263,943.6491089,240
1702130935,750223,937.4086304,240
1702130954,751183,940.319458,240
1702130973,752143,940.2453613,240
1702131012,754063,940.4287109,240
1702131030,755023,941.4370728,240
1702131049,755983,946.489563,240
1702131068,756943,951.6553345,240
1702131087,757903,950.7416382,240
1702131125,759823,942.7501221,240
1702131144,760783,946.8831787,240
1702131163,761743,950.9326782,240
1702131182,762703,957.1204224,240
1702131200,763663,956.125,240
1702131219,764623,957.0515137,240
1702131238,765583,956.2407227,240
1702131276,767503,970.5645752,240
1702131295,768463,964.4486694,240
1702131314,769423,975.6258545,240
1702131333,770383,978.6313477,240
1702131351,771343,981.6085815,240
1702131370,772303,991.7416382,240
1702131389,773263,996.7758789,240
1702131408,774223,998.8466187,240
1702131427,775183,994.897583,240
1702131446,776143,1001.832458,240
1702131465,777103,999.7819214,240
1702131484,778063,997.5609741,240
1702131502,779023,988.3831177,240
1702131521,779983,994.4313354,240
1702131540,780943,993.4152832,240
1702131559,781903,991.3623657,240
1702131578,782863,990.2749023,240
1702131597,783823,986.1873169,240
1702131616,784783,975.9971313,240
1702131635,785743,970.0623169,240
1702131654,786703,970.9122925,240
1702131673,787663,971.1394043,240
1702131691,788623,968.2052612,240
1702131710,789583,974.3286133,240
1702131729,790543,964.2832031,240
1702131748,791503,962.3034058,240
1702131767,792463,963.3204346,240
1702131786,793423,956.1387329,240
1702131805,794383,955.1130371,240
1702131824,795343,958.1083984,240
