Wall time,Step,Reward,Length
1702122901,512000,920.7193604,240
1702122907,514048,935.2299194,240
1702122912,516096,928.0985107,240
1702122917,518144,925.7905884,240
1702122923,520192,921.6270752,240
1702122928,522240,918.5809326,240
1702122933,524288,914.6932983,240
1702122938,526336,918.7553101,240
1702122944,528384,924.2191772,240
1702122949,530432,925.1867676,240
1702122954,532480,928.3165283,240
1702122960,534528,939.7310791,240
1702122965,536576,933.7270508,240
1702122970,538624,923.4318848,240
1702122976,540672,929.2838745,240
1702122981,542720,921.1435547,240
1702122986,544768,934.1959229,240
1702122992,546816,929.1137085,240
1702122997,548864,927.8531494,240
1702123002,550912,930.9155884,240
1702123008,552960,931.8716431,240
1702123013,555008,932.0761719,240
1702123018,557056,914.8547974,240
1702123024,559104,914.5041504,240
1702123029,561152,909.2611084,240
1702123034,563200,906.2132568,240
1702123040,565248,902.5726318,240
1702123045,567296,911.5773315,240
1702123050,569344,905.6725464,240
1702123056,571392,902.739624,240
1702123061,573440,912.8768921,240
1702123066,575488,920.8966064,240
1702123071,577536,916.9591675,240
1702123077,579584,921.0997314,240
1702123082,581632,915.0049438,240
1702123087,583680,919.2095337,240
1702123093,585728,914.1431274,240
1702123098,587776,906.2133789,240
1702123103,589824,906.4042358,240
1702123109,591872,902.3989868,240
1702123114,593920,898.4979858,240
1702123119,595968,900.593689,240
1702123124,598016,887.6207886,240
1702123129,600064,881.6254883,240
1702123134,602112,884.6787109,240
1702123140,604160,884.4769287,240
1702123145,606208,894.6338501,240
1702123150,608256,908.9674683,240
1702123155,610304,920.1358032,240
1702123160,612352,926.0567017,240
1702123165,614400,938.1176758,240
1702123170,616448,947.0288086,240
1702123175,618496,949.9752197,240
1702123180,620544,955.9405518,240
1702123185,622592,955.8474731,240
1702123190,624640,957.7120972,240
1702123196,626688,957.5857544,240
1702123201,628736,950.5578613,240
1702123206,630784,950.3719482,240
1702123211,632832,944.1573486,240
1702123216,634880,943.1522827,240
1702123221,636928,943.9373779,240
1702123226,638976,943.8898315,240
1702123231,641024,937.9082031,240
1702123236,643072,941.9490356,240
1702123241,645120,947.0731201,240
1702123246,647168,951.0527954,240
1702123252,649216,943.9371338,240
1702123257,651264,939.9411621,240
1702123262,653312,944.2572632,240
1702123267,655360,941.302063,240
1702123272,657408,935.119751,240
1702123277,659456,938.1536255,240
1702123282,661504,934.4031982,240
1702123287,663552,926.5236816,240
1702123292,665600,922.4795532,240
1702123297,667648,925.5108643,240
1702123302,669696,918.2502441,240
1702123307,671744,911.192627,240
1702123312,673792,914.4436646,240
1702123318,675840,917.503418,240
1702123323,677888,909.0662842,240
1702123328,679936,913.0484619,240
1702123333,681984,924.3334351,240
1702123338,684032,928.3853149,240
1702123343,686080,930.3035278,240
1702123348,688128,932.4707031,240
1702123353,690176,929.3612061,240
1702123358,692224,944.6558228,240
1702123363,694272,950.8371582,240
1702123368,696320,951.8165894,240
1702123374,698368,945.7764893,240
1702123379,700416,946.8931885,240
1702123384,702464,946.9850464,240
1702123389,704512,944.2097168,240
1702123394,706560,948.9813843,240
1702123399,708608,952.9331055,240
1702123404,710656,959.0690308,240
1702123409,712704,962.0143433,240
1702123414,714752,958.0268555,240
1702123419,716800,948.8353271,240
1702123424,718848,938.4471436,240
1702123429,720896,950.626709,240
1702123435,722944,957.6870117,240
1702123440,724992,958.6384277,240
1702123445,727040,968.8815918,240
1702123450,729088,973.7037964,240
1702123455,731136,978.0109863,240
1702123460,733184,968.8475952,240
1702123465,735232,973.6987915,240
1702123470,737280,978.8394775,240
1702123475,739328,984.619751,240
1702123480,741376,988.7958984,240
1702123485,743424,996.9667969,240
1702123491,745472,992.9393921,240
1702123496,747520,1003.021484,240
1702123501,749568,996.9573364,240
1702123506,751616,990.7324829,240
1702123511,753664,991.8320313,240
1702123516,755712,988.8228149,240
1702123521,757760,996.8814697,240
1702123526,759808,998.3035278,240
1702123531,761856,1004.350098,240
1702123536,763904,1004.520752,240
1702123542,765952,991.5081787,240
1702123547,768000,993.4993896,240
1702123552,770048,993.4066772,240
1702123557,772096,988.2652588,240
1702123562,774144,994.4572144,240
1702123567,776192,997.6829224,240
1702123572,778240,998.6349487,240
1702123577,780288,993.7805786,240
