Wall time,Step,reward,length
1701464352,899072,1033.521484,240
1701464355,901120,1040.501709,240
1701464357,903168,1040.600342,240
1701464360,905216,1032.5448,240
1701464362,907264,1028.677002,240
1701464365,909312,1023.903198,240
1701464367,911360,1026.1604,240
1701464370,913408,1024.18457,240
1701464372,915456,1033.303833,240
1701464375,917504,1030.14563,240
1701464378,919552,1036.366943,240
1701464381,921600,1044.610718,240
1701464383,923648,1041.676392,240
1701464386,925696,1034.713867,240
1701464388,927744,1032.710571,240
1701464391,929792,1030.613892,240
1701464394,931840,1036.575928,240
1701464396,933888,1045.906372,240
1701464399,935936,1055.186035,240
1701464401,937984,1046.015747,240
1701464404,940032,1044.132324,240
1701464406,942080,1043.318848,240
1701464409,944128,1035.311401,240
1701464411,946176,1023.158691,240
1701464414,948224,1013.740112,240
1701464417,950272,1009.714539,240
1701464419,952320,1017.824097,240
1701464422,954368,1024.884521,240
1701464424,956416,1016.796509,240
1701464427,958464,1014.553345,240
1701464429,960512,1008.284302,240
1701464432,962560,1003.355713,240
1701464435,964608,1003.233826,240
1701464437,966656,1000.901794,240
1701464440,968704,1003.815735,240
1701464442,970752,991.4022217,240
1701464445,972800,997.6983643,240
1701464448,974848,1005.370056,240
1701464450,976896,1008.453064,240
1701464453,978944,992.3521118,240
1701464455,980992,1007.701416,240
1701464458,983040,1010.723206,240
1701464460,985088,1006.656189,240
1701464463,987136,1014.872498,240
1701464466,989184,1012.794983,240
1701464468,991232,1000.491089,240
1701464471,993280,1007.469055,240
1701464473,995328,1012.62915,240
1701464476,997376,1001.188354,239.2700043
1701464478,999424,977.1743774,238.0200043
