Wall time,Step,Reward,Length
1702119176,343000,-999.911499,74.61000061
1702119178,343500,-989.7815552,76.22000122
1702119181,344500,-993.0758667,77.16000366
1702119182,345000,-992.2211914,77.19000244
1702119186,346500,-989.4613037,77.61000061
1702119192,348500,-984.5700073,84.08000183
1702119196,350000,-980.6469116,88.41999817
1702119197,350500,-982.9108887,89.13999939
1702119199,351000,-982.5626221,88.77999878
1702119201,352000,-981.3133545,89.01999664
1702119203,352500,-992.2863159,86.87999725
1702119204,353000,-991.8601074,86.62999725
1702119206,353500,-991.1555786,86.97000122
1702119209,354500,-990.8153076,91.09999847
1702119210,355000,-981.3546143,93.5
1702119211,355500,-983.2932739,96.06999969
1702119217,357500,-976.5909424,101.9000015
1702119222,359500,-919.8633423,115.8399963
1702119224,360000,-909.7115479,119.3600006
1702119227,361000,-886.6978149,121.2600021
1702119228,361500,-885.5939331,121.8799973
1702119229,362000,-863.5543213,124.8199997
1702119231,362500,-841.1536255,127.5699997
1702119232,363000,-810.2463989,131.4900055
1702119234,363500,-800.3577881,133.6999969
1702119238,365000,-739.3561401,143.5399933
1702119239,365500,-730.2418213,145.8200073
1702119248,368500,-627.4154663,163.0099945
1702119250,369500,-595.7805176,168.3699951
1702119252,370000,-576.4891357,170.6600037
1702119253,370500,-555.7354126,173.6100006
1702119254,371000,-538.1813965,176.6999969
1702119257,372000,-499.0857849,182.7700043
1702119261,373500,-460.2636414,187.6199951
1702119263,374000,-440.4760742,190.4299927
1702119267,375500,-377.2629089,196.4600067
1702119268,376000,-354.5313721,198.8600006
1702119270,376500,-330.8241882,199.7400055
1702119272,377500,-307.549469,202.9400024
1702119275,378500,-314.9222107,202.6499939
1702119279,380000,-267.2209167,206.25
1702119281,380500,-253.6366272,206.2899933
1702119284,381500,-222.8919678,209.6000061
1702119288,383000,-193.2654724,211.0200043
1702119289,383500,-205.905365,210.0399933
1702119291,384000,-215.6057434,209.8200073
1702119293,385000,-208.3987427,211.0200043
1702119295,385500,-196.6703644,211.9199982
1702119296,386000,-194.9750214,211.9199982
1702119299,387000,-176.6900482,213.0299988
1702119300,387500,-180.1768188,213.1000061
1702119302,388000,-178.3547516,213.1000061
1702119309,390500,-123.527832,220.0700073
1702119314,392500,-133.8527832,218.6399994
1702119316,393000,-151.4277344,216.8200073
1702119318,394000,-149.5475006,218.2200012
1702119321,395000,-131.6827545,219.5700073
1702119324,396000,-119.4987564,220.9299927
1702119325,396500,-108.3567276,222.6699982
1702119327,397000,-108.508812,222.6699982
1702119328,397500,-111.4678268,222.6699982
1702119330,398000,-113.3735657,222.6699982
1702119331,398500,-116.4955444,222.6699982
1702119334,399500,-127.6295013,221.6399994
