Wall time,Step,Value,Value
1702162131,483500,-287.6790771,162.7799988
1702162132,484000,-303.1714783,159.4299927
1702162135,485000,-366.8577881,149.9499969
1702162138,486000,-477.9816589,135.7400055
1702162139,486500,-475.5128174,135.3399963
1702162142,487500,-457.7946472,138.6100006
1702162145,488500,-450.5762329,140.1600037
1702162147,489000,-427.221344,142.6699982
1702162148,489500,-411.0036926,146.0899963
1702162150,490000,-392.2318115,149.6499939
1702162154,491500,-369.6990051,150.3300018
1702162155,492000,-346.8540039,151.3500061
1702162156,492500,-358.514679,150.7100067
1702162161,494000,-363.6821899,151.6699982
1702162162,494500,-362.5985413,151.9799957
1702162173,498500,-356.6264648,154.1900024
1702162177,500000,-377.9676819,140.9600067
1702162178,500500,-462.969635,127.6600037
1702162181,501500,-603.1517334,104.3099976
1702162184,502500,-700.9851074,91.59999847
1702162185,503000,-731.6021118,87.36000061
1702162189,504500,-871.4403687,62.88000107
1702162191,505000,-885.4512329,61.88000107
1702162193,506000,-882.6313477,63.50999832
1702162195,506500,-877.0968628,66.56999969
1702162196,507000,-874.293457,67.26000214
1702162198,507500,-865.5386353,68.29000092
1702162202,509000,-879.1725464,63.45999908
1702162213,513000,-903.5518799,51.27000046
1702162214,513500,-908.3066406,49.56000137
1702162216,514000,-908.4414673,50.25999832
1702162218,515000,-905.5524902,50.5
1702162221,516000,-897.5752563,51.72999954
1702162223,516500,-895.5245972,50.95000076
1702162224,517000,-892.4234619,51.99000168
1702162227,518000,-901.4790039,52.68999863
1702162229,519000,-892.6922607,54.97999954
1702162231,519500,-892.5993652,54.33000183
1702162232,520000,-897.536499,54.24000168
1702162236,521500,-905.5941772,52.90000153
1702162238,522000,-910.5576782,52.41999817
1702162240,522500,-907.7312622,52.52000046
1702162247,525000,-894.9104614,53.45000076
1702162250,526000,-888.8377686,54.02999878
1702162251,526500,-885.0048828,55.34999847
1702162254,527500,-883.0760498,56.33000183
1702162255,528000,-890.7655029,54.00999832
1702162258,529000,-890.7485962,55.59000015
1702162266,532000,-912.8635864,54.40000153
1702162268,532500,-916.8318481,54.06000137
1702162270,533500,-912.0532227,55.68000031
1702162273,534500,-911.9799805,54.65999985
1702162279,536500,-901.3927612,56.95000076
1702162282,537500,-903.6121826,57.77999878
1702162285,538500,-907.3601685,55.63999939
1702162288,539500,-904.6409912,57
1702162290,540500,-907.6977539,55.95000076
1702162293,541500,-909.1524048,56.72000122
1702162295,542000,-914.192749,55.08000183
1702162296,542500,-917.0908813,54.18000031
